date,City Hall,Exchange Place,Hamilton Park,Sip Ave_x,Christ Hospital,Baldwin at Montgomery,Warren St,Newport PATH,Newark Ave,Brunswick St,Newport Pkwy,Bayside Park,Grove St PATH,Riverview Park,Essex Light Rail,Paulus Hook,Columbia Park,Heights Elevator,NJCU,MLK Light Rail,5 Corners Library,Dey St,Oakland Ave,Hilltop,Van Vorst Park,McGinley Square,Central Ave,JC Medical Center,North St,Lincoln Park,Liberty Light Rail,West Side Light Rail,Pershing Field,Garfield Ave Station,Union St,Jersey & 6th St,Morris Canal,Jersey & 3rd,Lafayette Park,Monmouth and 6th,Dixon Mills,Marin Light Rail,Manila & 1st,Columbus Drive,Bethune Center,Leonard Gordon Park,Danforth Light Rail,Brunswick & 6th,Astor Place,JCBS Depot,Communipaw & Berry Lane,York St,Harborside,Washington St,Journal Square,Montgomery St,Glenwood Ave,Fairmount Ave,Bergen Ave,Grand St,Jackson Square,Sip Ave_y,Hoboken Ave at Monmouth St,Columbus Dr at Exchange Pl
2020-05-04,10.0,0.0,22.0,12.0,7.0,11.0,8.0,11.0,7.0,11.0,29.0,0.0,25.0,3.0,3.0,10.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,7.0,12.0,14.0,0.0,19.0,0.0,2.0,21.0,0.0,3.0,0.0,0.0,6.0,15.0,11.0,2.0,6.0,6.0,27.0,10.0,18.0,0.0,1.0,0.0,6.0,5.0,0.0,3.0,11.0,19.0,8.0,2.0,3.0,4.0,5.0,8.0,10.0,3.0,12.0,9.0,13.0
2020-05-05,17.0,0.0,22.0,18.0,4.0,7.0,12.0,23.0,9.0,5.0,21.0,0.0,22.0,2.0,8.0,23.0,0.0,7.0,0.0,0.0,2.0,3.0,3.0,6.0,13.0,9.0,0.0,19.0,0.0,8.0,38.0,0.0,10.0,0.0,2.0,7.0,19.0,8.0,2.0,4.0,7.0,19.0,5.0,14.0,0.0,1.0,0.0,5.0,8.0,0.0,3.0,4.0,26.0,8.0,0.0,4.0,1.0,7.0,7.0,8.0,2.0,18.0,8.0,13.0
2020-05-06,6.0,0.0,8.0,16.0,0.0,3.0,4.0,6.0,8.0,0.0,8.0,0.0,5.0,3.0,0.0,4.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,7.0,0.0,2.0,0.0,2.0,9.0,0.0,1.0,0.0,4.0,3.0,5.0,3.0,2.0,5.0,4.0,13.0,2.0,5.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,10.0,2.0,3.0,4.0,4.0,3.0,6.0,4.0,1.0,16.0,2.0,9.0
2020-05-07,20.0,0.0,26.0,21.0,3.0,10.0,16.0,11.0,15.0,7.0,44.0,0.0,26.0,3.0,12.0,21.0,0.0,5.0,0.0,0.0,1.0,4.0,2.0,5.0,18.0,8.0,0.0,21.0,0.0,21.0,70.0,0.0,4.0,0.0,5.0,8.0,8.0,10.0,3.0,12.0,10.0,24.0,11.0,15.0,0.0,4.0,0.0,11.0,5.0,0.0,4.0,6.0,16.0,18.0,4.0,14.0,4.0,4.0,12.0,11.0,3.0,21.0,12.0,31.0
2020-05-08,6.0,0.0,4.0,15.0,2.0,4.0,7.0,2.0,3.0,2.0,13.0,0.0,11.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,8.0,5.0,0.0,7.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,2.0,7.0,4.0,2.0,4.0,5.0,8.0,2.0,3.0,0.0,0.0,0.0,5.0,2.0,0.0,3.0,1.0,6.0,1.0,0.0,5.0,1.0,2.0,7.0,0.0,5.0,15.0,5.0,4.0
2020-05-09,21.0,0.0,14.0,9.0,2.0,6.0,9.0,13.0,7.0,0.0,35.0,0.0,13.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,5.0,11.0,7.0,0.0,16.0,0.0,3.0,23.0,0.0,1.0,0.0,4.0,2.0,12.0,3.0,1.0,9.0,2.0,17.0,4.0,11.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,3.0,18.0,16.0,0.0,9.0,4.0,5.0,3.0,7.0,4.0,9.0,4.0,20.0
2020-05-10,19.0,0.0,26.0,8.0,5.0,5.0,31.0,28.0,13.0,0.0,63.0,0.0,32.0,2.0,5.0,23.0,0.0,15.0,0.0,0.0,6.0,3.0,2.0,9.0,22.0,8.0,0.0,40.0,0.0,19.0,96.0,0.0,8.0,0.0,0.0,10.0,15.0,14.0,2.0,8.0,7.0,29.0,8.0,26.0,0.0,2.0,0.0,20.0,11.0,0.0,12.0,18.0,13.0,26.0,6.0,13.0,6.0,2.0,3.0,12.0,2.0,8.0,14.0,31.0
2020-05-11,8.0,0.0,20.0,17.0,2.0,5.0,6.0,5.0,9.0,0.0,23.0,0.0,10.0,0.0,6.0,6.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,9.0,4.0,0.0,7.0,0.0,5.0,10.0,0.0,6.0,0.0,2.0,6.0,10.0,3.0,2.0,4.0,18.0,13.0,5.0,7.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,5.0,7.0,10.0,2.0,6.0,2.0,1.0,9.0,3.0,4.0,17.0,3.0,6.0
2020-05-12,8.0,0.0,11.0,18.0,1.0,6.0,8.0,19.0,11.0,6.0,24.0,0.0,20.0,2.0,1.0,15.0,0.0,3.0,0.0,0.0,2.0,2.0,4.0,2.0,14.0,8.0,0.0,10.0,0.0,7.0,26.0,0.0,10.0,0.0,5.0,6.0,18.0,7.0,1.0,5.0,11.0,19.0,8.0,9.0,0.0,0.0,0.0,7.0,5.0,0.0,6.0,4.0,12.0,13.0,2.0,8.0,3.0,5.0,9.0,10.0,4.0,18.0,4.0,18.0
2020-05-13,21.0,0.0,24.0,19.0,2.0,10.0,18.0,7.0,18.0,16.0,41.0,0.0,30.0,2.0,0.0,11.0,0.0,3.0,0.0,0.0,3.0,2.0,3.0,5.0,20.0,5.0,0.0,20.0,0.0,5.0,55.0,0.0,5.0,0.0,8.0,4.0,22.0,9.0,3.0,12.0,15.0,21.0,7.0,9.0,0.0,0.0,0.0,6.0,2.0,0.0,4.0,7.0,19.0,19.0,5.0,11.0,6.0,5.0,7.0,15.0,5.0,19.0,10.0,13.0
2020-05-14,22.0,0.0,19.0,7.0,2.0,5.0,19.0,9.0,22.0,5.0,42.0,0.0,22.0,4.0,9.0,13.0,0.0,2.0,0.0,0.0,2.0,4.0,1.0,4.0,18.0,7.0,0.0,18.0,0.0,7.0,62.0,0.0,6.0,0.0,3.0,7.0,24.0,10.0,2.0,7.0,6.0,22.0,6.0,17.0,0.0,1.0,0.0,10.0,6.0,0.0,4.0,7.0,15.0,21.0,3.0,17.0,1.0,3.0,4.0,15.0,2.0,7.0,6.0,14.0
2020-05-15,26.0,0.0,36.0,11.0,4.0,7.0,31.0,19.0,21.0,31.0,46.0,0.0,30.0,3.0,3.0,30.0,0.0,8.0,0.0,0.0,1.0,7.0,2.0,9.0,34.0,5.0,0.0,39.0,0.0,5.0,89.0,0.0,5.0,0.0,6.0,7.0,22.0,5.0,8.0,9.0,11.0,37.0,9.0,16.0,0.0,3.0,0.0,11.0,5.0,0.0,13.0,4.0,34.0,31.0,3.0,18.0,2.0,6.0,2.0,14.0,4.0,11.0,16.0,26.0
2020-05-16,40.0,0.0,55.0,27.0,6.0,13.0,38.0,41.0,24.0,19.0,110.0,0.0,70.0,4.0,17.0,49.0,0.0,21.0,0.0,0.0,4.0,2.0,1.0,11.0,47.0,17.0,0.0,70.0,0.0,17.0,212.0,0.0,5.0,0.0,10.0,14.0,47.0,20.0,20.0,10.0,22.0,58.0,26.0,34.0,0.0,0.0,0.0,13.0,12.0,0.0,15.0,20.0,49.0,39.0,6.0,18.0,3.0,4.0,2.0,33.0,12.0,27.0,28.0,105.0
2020-05-17,41.0,0.0,43.0,23.0,5.0,12.0,50.0,17.0,32.0,14.0,101.0,0.0,43.0,12.0,11.0,38.0,0.0,19.0,0.0,0.0,2.0,4.0,6.0,7.0,36.0,14.0,0.0,52.0,0.0,11.0,151.0,0.0,13.0,0.0,4.0,18.0,39.0,19.0,6.0,15.0,11.0,62.0,14.0,27.0,0.0,1.0,0.0,19.0,11.0,0.0,18.0,17.0,43.0,45.0,5.0,16.0,3.0,3.0,21.0,17.0,9.0,23.0,35.0,51.0
2020-05-18,22.0,0.0,30.0,14.0,2.0,9.0,13.0,13.0,14.0,7.0,41.0,0.0,22.0,3.0,7.0,19.0,0.0,3.0,0.0,0.0,1.0,2.0,5.0,8.0,15.0,8.0,0.0,32.0,0.0,6.0,46.0,0.0,3.0,0.0,6.0,6.0,17.0,11.0,7.0,6.0,6.0,27.0,6.0,11.0,0.0,0.0,0.0,5.0,8.0,0.0,6.0,8.0,5.0,12.0,4.0,3.0,1.0,4.0,7.0,10.0,2.0,14.0,15.0,21.0
2020-05-19,31.0,0.0,23.0,23.0,5.0,7.0,12.0,18.0,16.0,11.0,35.0,0.0,28.0,6.0,6.0,11.0,0.0,8.0,0.0,0.0,1.0,2.0,5.0,12.0,20.0,11.0,0.0,25.0,0.0,13.0,38.0,0.0,4.0,0.0,5.0,5.0,23.0,17.0,8.0,8.0,6.0,24.0,16.0,11.0,0.0,3.0,0.0,10.0,4.0,0.0,8.0,8.0,3.0,15.0,5.0,4.0,4.0,3.0,6.0,15.0,2.0,23.0,14.0,19.0
2020-05-20,29.0,0.0,29.0,22.0,3.0,12.0,14.0,18.0,16.0,10.0,32.0,0.0,32.0,9.0,12.0,21.0,0.0,3.0,0.0,0.0,1.0,6.0,8.0,8.0,20.0,13.0,0.0,35.0,0.0,30.0,79.0,0.0,10.0,0.0,10.0,7.0,19.0,12.0,10.0,13.0,5.0,27.0,21.0,18.0,0.0,2.0,0.0,8.0,9.0,0.0,5.0,10.0,26.0,12.0,6.0,5.0,4.0,9.0,12.0,13.0,3.0,22.0,11.0,21.0
2020-05-21,33.0,0.0,29.0,21.0,2.0,11.0,27.0,9.0,20.0,13.0,63.0,0.0,41.0,12.0,8.0,16.0,0.0,27.0,0.0,0.0,2.0,2.0,6.0,16.0,14.0,13.0,0.0,36.0,0.0,15.0,0.0,0.0,8.0,0.0,2.0,13.0,21.0,15.0,29.0,14.0,9.0,22.0,8.0,12.0,0.0,3.0,0.0,10.0,8.0,0.0,12.0,5.0,23.0,24.0,10.0,8.0,8.0,11.0,12.0,7.0,2.0,21.0,13.0,15.0
2020-05-22,29.0,0.0,29.0,15.0,5.0,9.0,19.0,13.0,13.0,12.0,58.0,0.0,37.0,8.0,7.0,22.0,0.0,14.0,0.0,0.0,3.0,6.0,6.0,11.0,14.0,6.0,0.0,31.0,0.0,24.0,47.0,0.0,5.0,0.0,6.0,14.0,28.0,19.0,5.0,7.0,7.0,32.0,6.0,17.0,0.0,4.0,0.0,17.0,10.0,0.0,5.0,9.0,23.0,25.0,10.0,22.0,4.0,5.0,8.0,10.0,5.0,15.0,5.0,25.0
2020-05-23,20.0,0.0,20.0,12.0,1.0,6.0,9.0,7.0,14.0,7.0,30.0,0.0,16.0,1.0,5.0,7.0,0.0,7.0,0.0,0.0,2.0,1.0,3.0,15.0,10.0,6.0,0.0,16.0,0.0,8.0,23.0,0.0,3.0,0.0,2.0,3.0,6.0,8.0,2.0,8.0,8.0,16.0,5.0,13.0,0.0,3.0,0.0,1.0,1.0,0.0,4.0,10.0,10.0,22.0,4.0,9.0,3.0,9.0,3.0,6.0,4.0,12.0,3.0,9.0
2020-05-24,42.0,0.0,52.0,19.0,6.0,16.0,40.0,40.0,39.0,28.0,123.0,0.0,57.0,12.0,21.0,42.0,0.0,21.0,0.0,0.0,2.0,17.0,9.0,10.0,20.0,16.0,0.0,42.0,0.0,0.0,218.0,0.0,26.0,0.0,5.0,26.0,47.0,22.0,36.0,9.0,7.0,54.0,22.0,30.0,0.0,7.0,0.0,10.0,8.0,0.0,7.0,16.0,76.0,44.0,9.0,9.0,10.0,15.0,6.0,35.0,4.0,19.0,15.0,50.0
2020-05-25,40.0,0.0,62.0,16.0,5.0,21.0,28.0,41.0,20.0,7.0,89.0,0.0,52.0,11.0,14.0,32.0,0.0,10.0,0.0,0.0,8.0,3.0,7.0,6.0,35.0,18.0,0.0,50.0,0.0,41.0,142.0,0.0,15.0,0.0,6.0,15.0,34.0,11.0,23.0,9.0,18.0,52.0,21.0,30.0,0.0,9.0,0.0,14.0,23.0,0.0,12.0,11.0,43.0,44.0,7.0,9.0,5.0,6.0,9.0,24.0,1.0,16.0,19.0,52.0
2020-05-26,33.0,0.0,46.0,39.0,3.0,15.0,32.0,36.0,24.0,0.0,71.0,0.0,41.0,6.0,11.0,37.0,0.0,21.0,0.0,0.0,2.0,1.0,3.0,8.0,21.0,8.0,0.0,56.0,0.0,23.0,83.0,0.0,7.0,0.0,5.0,10.0,29.0,18.0,15.0,3.0,12.0,46.0,15.0,15.0,0.0,3.0,0.0,7.0,8.0,0.0,7.0,12.0,39.0,15.0,3.0,17.0,3.0,9.0,17.0,9.0,6.0,39.0,13.0,23.0
2020-05-27,28.0,0.0,26.0,31.0,2.0,15.0,23.0,29.0,21.0,7.0,65.0,0.0,29.0,7.0,8.0,23.0,0.0,16.0,0.0,0.0,7.0,5.0,12.0,14.0,27.0,11.0,0.0,47.0,0.0,36.0,99.0,0.0,12.0,0.0,5.0,7.0,33.0,22.0,8.0,5.0,14.0,33.0,12.0,16.0,0.0,6.0,0.0,13.0,7.0,0.0,12.0,7.0,58.0,36.0,11.0,7.0,3.0,15.0,9.0,12.0,3.0,31.0,19.0,35.0
2020-05-28,15.0,0.0,27.0,24.0,6.0,11.0,13.0,15.0,17.0,8.0,47.0,0.0,36.0,4.0,7.0,13.0,0.0,19.0,0.0,0.0,3.0,7.0,9.0,10.0,16.0,10.0,0.0,26.0,0.0,12.0,40.0,0.0,13.0,0.0,3.0,10.0,17.0,9.0,2.0,7.0,4.0,23.0,17.0,19.0,0.0,7.0,0.0,13.0,14.0,0.0,8.0,6.0,30.0,21.0,3.0,7.0,6.0,8.0,13.0,7.0,1.0,24.0,10.0,19.0
2020-05-29,26.0,0.0,30.0,30.0,2.0,15.0,17.0,26.0,21.0,13.0,41.0,0.0,34.0,9.0,8.0,17.0,0.0,9.0,0.0,0.0,1.0,7.0,6.0,10.0,8.0,6.0,0.0,27.0,0.0,13.0,59.0,0.0,11.0,0.0,11.0,9.0,23.0,24.0,5.0,12.0,6.0,33.0,13.0,27.0,0.0,1.0,0.0,8.0,10.0,0.0,6.0,6.0,25.0,12.0,5.0,13.0,2.0,15.0,7.0,11.0,4.0,30.0,14.0,22.0
2020-05-30,67.0,0.0,82.0,25.0,2.0,22.0,43.0,55.0,39.0,18.0,133.0,0.0,76.0,10.0,24.0,45.0,0.0,17.0,0.0,0.0,7.0,11.0,9.0,16.0,19.0,25.0,0.0,70.0,0.0,39.0,180.0,0.0,16.0,0.0,4.0,21.0,60.0,14.0,16.0,14.0,9.0,64.0,30.0,33.0,0.0,7.0,0.0,15.0,14.0,0.0,11.0,14.0,82.0,44.0,6.0,14.0,5.0,14.0,16.0,22.0,6.0,25.0,30.0,103.0
2020-05-31,49.0,0.0,58.0,20.0,4.0,14.0,31.0,67.0,39.0,16.0,120.0,0.0,77.0,11.0,23.0,53.0,0.0,21.0,0.0,0.0,3.0,19.0,3.0,11.0,15.0,9.0,0.0,77.0,0.0,54.0,189.0,0.0,4.0,0.0,6.0,9.0,47.0,22.0,15.0,11.0,19.0,55.0,29.0,34.0,0.0,0.0,0.0,15.0,9.0,0.0,15.0,24.0,66.0,48.0,6.0,8.0,10.0,11.0,20.0,35.0,4.0,20.0,34.0,68.0
2020-06-01,19.0,0.0,45.0,27.0,8.0,13.0,15.0,26.0,21.0,18.0,57.0,0.0,33.0,14.0,11.0,22.0,0.0,19.0,0.0,0.0,9.0,7.0,5.0,13.0,13.0,18.0,0.0,32.0,0.0,20.0,55.0,0.0,9.0,0.0,6.0,14.0,20.0,19.0,4.0,8.0,7.0,29.0,14.0,16.0,0.0,3.0,0.0,13.0,9.0,0.0,13.0,11.0,20.0,19.0,6.0,7.0,6.0,4.0,7.0,9.0,5.0,27.0,11.0,33.0
2020-06-02,36.0,0.0,47.0,29.0,4.0,11.0,13.0,32.0,13.0,8.0,42.0,0.0,39.0,8.0,14.0,22.0,0.0,10.0,0.0,0.0,3.0,4.0,1.0,10.0,25.0,25.0,0.0,29.0,0.0,15.0,65.0,0.0,9.0,0.0,9.0,19.0,24.0,20.0,11.0,8.0,8.0,27.0,10.0,16.0,0.0,3.0,0.0,8.0,9.0,0.0,15.0,9.0,30.0,19.0,1.0,8.0,6.0,13.0,8.0,11.0,16.0,29.0,16.0,26.0
2020-06-03,21.0,0.0,47.0,18.0,1.0,16.0,14.0,28.0,12.0,10.0,48.0,0.0,33.0,4.0,1.0,20.0,0.0,9.0,0.0,0.0,6.0,5.0,2.0,7.0,19.0,8.0,0.0,26.0,0.0,26.0,45.0,0.0,11.0,0.0,5.0,14.0,18.0,11.0,2.0,10.0,8.0,29.0,11.0,20.0,0.0,1.0,0.0,7.0,9.0,0.0,6.0,4.0,33.0,15.0,5.0,4.0,8.0,8.0,6.0,7.0,0.0,18.0,11.0,26.0
2020-06-04,31.0,0.0,64.0,19.0,2.0,15.0,20.0,28.0,36.0,15.0,81.0,0.0,34.0,4.0,12.0,40.0,0.0,14.0,0.0,0.0,5.0,5.0,5.0,11.0,18.0,12.0,0.0,33.0,0.0,13.0,64.0,0.0,10.0,0.0,2.0,11.0,29.0,17.0,8.0,9.0,13.0,41.0,14.0,23.0,0.0,4.0,0.0,13.0,6.0,0.0,2.0,7.0,45.0,25.0,12.0,16.0,4.0,13.0,5.0,21.0,14.0,19.0,20.0,23.0
2020-06-05,14.0,0.0,37.0,22.0,4.0,13.0,12.0,20.0,14.0,7.0,53.0,0.0,34.0,7.0,11.0,18.0,0.0,9.0,0.0,0.0,3.0,11.0,2.0,6.0,7.0,12.0,0.0,17.0,0.0,0.0,21.0,0.0,6.0,0.0,7.0,10.0,18.0,18.0,10.0,8.0,8.0,31.0,14.0,10.0,0.0,2.0,0.0,10.0,4.0,0.0,7.0,10.0,21.0,10.0,4.0,9.0,9.0,12.0,8.0,10.0,2.0,22.0,10.0,15.0
2020-06-06,41.0,0.0,88.0,16.0,8.0,0.0,27.0,61.0,50.0,17.0,119.0,0.0,65.0,12.0,0.0,51.0,0.0,17.0,0.0,0.0,16.0,8.0,9.0,26.0,19.0,26.0,0.0,86.0,0.0,52.0,154.0,0.0,14.0,0.0,9.0,19.0,49.0,22.0,16.0,22.0,12.0,64.0,28.0,50.0,0.0,6.0,0.0,12.0,17.0,0.0,8.0,21.0,60.0,63.0,7.0,22.0,6.0,12.0,18.0,41.0,10.0,16.0,25.0,88.0
2020-06-07,43.0,0.0,83.0,24.0,6.0,33.0,51.0,64.0,32.0,12.0,139.0,0.0,74.0,15.0,6.0,52.0,0.0,32.0,0.0,0.0,5.0,7.0,6.0,5.0,33.0,16.0,0.0,82.0,0.0,44.0,216.0,0.0,21.0,0.0,5.0,21.0,70.0,26.0,13.0,14.0,18.0,70.0,26.0,35.0,0.0,5.0,0.0,29.0,18.0,0.0,14.0,14.0,69.0,56.0,2.0,21.0,11.0,9.0,12.0,30.0,7.0,24.0,42.0,78.0
2020-06-08,37.0,0.0,44.0,40.0,9.0,20.0,22.0,48.0,10.0,11.0,62.0,0.0,48.0,3.0,4.0,39.0,0.0,30.0,0.0,0.0,8.0,6.0,4.0,20.0,26.0,19.0,0.0,33.0,0.0,31.0,79.0,0.0,28.0,0.0,15.0,10.0,43.0,34.0,13.0,8.0,11.0,41.0,14.0,22.0,0.0,7.0,0.0,16.0,19.0,0.0,14.0,18.0,29.0,22.0,1.0,2.0,6.0,10.0,10.0,10.0,5.0,40.0,19.0,51.0
2020-06-09,35.0,0.0,37.0,31.0,6.0,14.0,25.0,39.0,25.0,12.0,65.0,0.0,53.0,3.0,16.0,33.0,0.0,21.0,0.0,0.0,7.0,10.0,10.0,13.0,34.0,22.0,0.0,19.0,0.0,28.0,98.0,0.0,6.0,0.0,9.0,23.0,6.0,25.0,3.0,9.0,6.0,54.0,26.0,33.0,0.0,4.0,0.0,16.0,21.0,0.0,12.0,19.0,38.0,26.0,7.0,15.0,8.0,10.0,8.0,26.0,18.0,31.0,23.0,48.0
2020-06-10,27.0,0.0,75.0,32.0,4.0,21.0,31.0,9.0,24.0,18.0,85.0,0.0,46.0,4.0,24.0,25.0,0.0,20.0,0.0,0.0,14.0,6.0,15.0,12.0,34.0,21.0,0.0,38.0,0.0,29.0,66.0,0.0,17.0,0.0,12.0,24.0,0.0,21.0,13.0,13.0,12.0,45.0,18.0,25.0,0.0,2.0,0.0,15.0,14.0,0.0,11.0,11.0,39.0,36.0,9.0,11.0,4.0,5.0,13.0,19.0,5.0,32.0,33.0,46.0
2020-06-11,17.0,0.0,40.0,24.0,4.0,10.0,17.0,18.0,16.0,15.0,58.0,0.0,33.0,2.0,11.0,32.0,0.0,12.0,0.0,0.0,5.0,3.0,7.0,8.0,23.0,17.0,0.0,23.0,0.0,18.0,40.0,0.0,16.0,0.0,12.0,13.0,29.0,15.0,11.0,9.0,9.0,36.0,13.0,13.0,0.0,3.0,0.0,7.0,8.0,0.0,7.0,9.0,24.0,23.0,8.0,7.0,6.0,4.0,10.0,8.0,2.0,24.0,14.0,31.0
2020-06-12,42.0,0.0,53.0,40.0,2.0,13.0,35.0,49.0,28.0,19.0,85.0,0.0,69.0,7.0,13.0,33.0,0.0,8.0,0.0,0.0,1.0,9.0,10.0,22.0,34.0,18.0,0.0,34.0,0.0,25.0,74.0,0.0,19.0,0.0,9.0,20.0,31.0,18.0,12.0,14.0,13.0,58.0,12.0,36.0,0.0,3.0,0.0,21.0,13.0,0.0,5.0,6.0,45.0,30.0,8.0,19.0,10.0,10.0,10.0,19.0,10.0,40.0,21.0,85.0
2020-06-13,63.0,0.0,84.0,46.0,2.0,19.0,42.0,32.0,46.0,21.0,131.0,0.0,65.0,11.0,23.0,37.0,0.0,24.0,0.0,0.0,11.0,4.0,13.0,21.0,92.0,18.0,0.0,13.0,0.0,62.0,193.0,0.0,14.0,0.0,5.0,24.0,57.0,31.0,19.0,11.0,13.0,76.0,25.0,30.0,0.0,8.0,0.0,17.0,11.0,0.0,15.0,12.0,85.0,51.0,3.0,27.0,5.0,10.0,12.0,27.0,11.0,46.0,43.0,93.0
2020-06-14,51.0,0.0,57.0,20.0,5.0,23.0,42.0,45.0,34.0,14.0,131.0,0.0,75.0,13.0,34.0,48.0,0.0,33.0,0.0,0.0,7.0,8.0,6.0,12.0,31.0,12.0,0.0,6.0,0.0,51.0,182.0,0.0,9.0,0.0,5.0,9.0,48.0,12.0,14.0,11.0,10.0,60.0,20.0,47.0,0.0,6.0,0.0,9.0,9.0,0.0,12.0,12.0,74.0,29.0,0.0,25.0,4.0,7.0,8.0,25.0,8.0,20.0,32.0,85.0
2020-06-15,23.0,0.0,39.0,27.0,4.0,25.0,23.0,26.0,31.0,10.0,71.0,0.0,51.0,6.0,12.0,31.0,0.0,17.0,0.0,0.0,3.0,5.0,4.0,14.0,28.0,7.0,0.0,48.0,0.0,33.0,68.0,0.0,6.0,0.0,12.0,18.0,37.0,20.0,15.0,7.0,18.0,38.0,23.0,15.0,0.0,7.0,0.0,11.0,10.0,0.0,9.0,12.0,48.0,30.0,21.0,15.0,8.0,3.0,11.0,21.0,5.0,27.0,17.0,39.0
2020-06-16,31.0,0.0,54.0,35.0,7.0,26.0,33.0,48.0,30.0,25.0,71.0,0.0,65.0,10.0,14.0,35.0,0.0,11.0,0.0,0.0,15.0,4.0,5.0,15.0,27.0,13.0,0.0,36.0,0.0,30.0,79.0,0.0,17.0,0.0,13.0,10.0,27.0,18.0,23.0,10.0,8.0,40.0,12.0,30.0,0.0,3.0,0.0,8.0,13.0,0.0,4.0,12.0,54.0,30.0,5.0,14.0,10.0,8.0,5.0,20.0,4.0,35.0,11.0,35.0
2020-06-17,22.0,0.0,61.0,48.0,5.0,14.0,46.0,42.0,24.0,11.0,82.0,0.0,68.0,4.0,11.0,39.0,0.0,17.0,0.0,0.0,4.0,2.0,19.0,12.0,22.0,28.0,0.0,48.0,0.0,23.0,70.0,0.0,15.0,0.0,13.0,10.0,37.0,15.0,7.0,7.0,13.0,44.0,22.0,29.0,0.0,7.0,0.0,10.0,10.0,0.0,9.0,16.0,40.0,35.0,4.0,15.0,8.0,7.0,17.0,31.0,6.0,48.0,10.0,71.0
2020-06-18,32.0,0.0,46.0,31.0,3.0,9.0,34.0,40.0,27.0,12.0,93.0,0.0,58.0,6.0,6.0,24.0,0.0,18.0,0.0,0.0,6.0,7.0,7.0,26.0,23.0,24.0,0.0,32.0,0.0,22.0,57.0,0.0,12.0,0.0,7.0,21.0,30.0,22.0,12.0,10.0,8.0,37.0,14.0,25.0,0.0,5.0,0.0,13.0,13.0,0.0,11.0,5.0,42.0,26.0,5.0,7.0,7.0,9.0,13.0,17.0,10.0,31.0,10.0,58.0
2020-06-19,33.0,0.0,65.0,46.0,8.0,20.0,25.0,32.0,47.0,18.0,96.0,0.0,65.0,9.0,17.0,41.0,0.0,21.0,0.0,0.0,6.0,4.0,10.0,20.0,28.0,19.0,0.0,52.0,0.0,30.0,95.0,0.0,16.0,0.0,11.0,9.0,36.0,19.0,13.0,7.0,15.0,54.0,11.0,22.0,0.0,7.0,0.0,13.0,14.0,0.0,2.0,17.0,46.0,23.0,5.0,17.0,11.0,3.0,10.0,18.0,13.0,46.0,24.0,59.0
2020-06-20,48.0,0.0,72.0,38.0,7.0,22.0,37.0,40.0,43.0,22.0,125.0,0.0,109.0,10.0,19.0,51.0,0.0,21.0,0.0,0.0,13.0,9.0,13.0,18.0,32.0,19.0,0.0,55.0,0.0,37.0,146.0,0.0,11.0,0.0,7.0,13.0,35.0,20.0,21.0,12.0,17.0,65.0,18.0,23.0,0.0,13.0,0.0,13.0,13.0,0.0,6.0,15.0,98.0,31.0,9.0,11.0,14.0,13.0,9.0,31.0,3.0,38.0,33.0,90.0
2020-06-21,46.0,0.0,46.0,28.0,2.0,26.0,40.0,66.0,47.0,10.0,133.0,0.0,88.0,18.0,12.0,40.0,0.0,22.0,0.0,0.0,11.0,11.0,3.0,27.0,29.0,9.0,0.0,63.0,0.0,33.0,161.0,0.0,9.0,0.0,17.0,19.0,45.0,31.0,15.0,12.0,19.0,61.0,22.0,24.0,0.0,1.0,0.0,10.0,9.0,0.0,10.0,19.0,81.0,39.0,8.0,27.0,10.0,12.0,12.0,35.0,8.0,28.0,23.0,86.0
2020-06-22,33.0,0.0,53.0,39.0,3.0,19.0,17.0,39.0,28.0,11.0,88.0,0.0,62.0,4.0,16.0,41.0,0.0,9.0,0.0,0.0,11.0,4.0,6.0,18.0,18.0,13.0,0.0,41.0,0.0,29.0,51.0,0.0,13.0,0.0,10.0,17.0,11.0,19.0,10.0,12.0,14.0,33.0,11.0,28.0,0.0,4.0,0.0,16.0,15.0,0.0,6.0,12.0,41.0,29.0,5.0,17.0,7.0,11.0,6.0,31.0,8.0,39.0,16.0,48.0
2020-06-23,41.0,0.0,55.0,39.0,5.0,13.0,46.0,42.0,48.0,18.0,79.0,0.0,79.0,8.0,14.0,46.0,0.0,18.0,0.0,0.0,12.0,9.0,4.0,10.0,25.0,26.0,0.0,43.0,0.0,27.0,81.0,0.0,7.0,0.0,11.0,16.0,39.0,27.0,10.0,10.0,9.0,48.0,16.0,25.0,0.0,10.0,0.0,17.0,12.0,0.0,6.0,11.0,47.0,58.0,8.0,7.0,6.0,7.0,9.0,21.0,4.0,39.0,19.0,51.0
