year,week,lat,long,sunHour,totalSnow_cm,FeelsLikeC,cloudcover,humidity,precipMM,tempC,windspeedKmph,count
2018,8,0.7106908477818017,-1.2922961881805355,5.66,0.0,6.14,70.29,82.14,1.79,9.86,12.0,483.0
2018,9,0.7104355305513291,-1.2930434233287365,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,1.0
2018,9,0.710517444384283,-1.2927409620900112,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,1.0
2018,9,0.7102971675375785,-1.2932355093114922,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,2.0
2018,9,0.7103254531113814,-1.2929762071058806,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,2.0
2018,9,0.7106003678805644,-1.2930930153953721,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,2.0
2018,9,0.7102205487385325,-1.2930797505104803,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,4.0
2018,9,0.7105254356597885,-1.2930419924400192,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,6.0
2018,9,0.7105432694340854,-1.292920458182886,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,6.0
2018,9,0.7105316895825511,-1.292766054060907,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,10.0
2018,9,0.7105996063707969,-1.2927062265631373,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,11.0
2018,9,0.7106668527077604,-1.2930034293901969,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,12.0
2018,9,0.7110071866759117,-1.292711638264531,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,13.0
2018,9,0.7105839936673846,-1.2926407346465645,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,17.0
2018,9,0.7111225127968958,-1.29231143252172,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,21.0
2018,9,0.7109591904707139,-1.2925821711100158,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,23.0
2018,9,0.7108930054909169,-1.29254849535803,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,24.0
2018,9,0.7107784455675006,-1.292912088395252,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,25.0
2018,9,0.7111502856333787,-1.292543222379073,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,28.0
2018,9,0.7109561326187916,-1.2924240540106813,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,32.0
2018,9,0.7111992592067988,-1.292249515242135,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,34.0
2018,9,0.7106855434510602,-1.2927874009615197,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,36.0
2018,9,0.710636810355346,-1.2922601041337476,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,42.0
2018,9,0.71109386218748,-1.292447528636761,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,46.0
2018,9,0.7105452207121892,-1.2925158175584448,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,57.0
2018,9,0.7107619312640922,-1.2926640483718168,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,58.0
2018,9,0.7109366579208386,-1.2926344772583003,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,59.0
2018,9,0.7106376791975602,-1.292409991503758,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,63.0
2018,9,0.7110053139376243,-1.2924595655966529,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,63.0
2018,9,0.7107268819962914,-1.292292115416603,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,72.0
2018,9,0.7107730175955009,-1.292162934672972,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,74.0
2018,9,0.7105719574110007,-1.292180442070699,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,78.0
2018,9,0.7106693642056992,-1.2922228316163689,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,82.0
2018,9,0.7107265227684073,-1.292415749549318,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,87.0
2018,9,0.7107973018209854,-1.2923951984761402,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,97.0
2018,9,0.7106035449969328,-1.2922909450821396,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,98.0
2018,9,0.7107912706913604,-1.2927238752068453,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,98.0
2018,9,0.7107903837578915,-1.2923390224218967,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,101.0
2018,9,0.7107709650883005,-1.2924277674430116,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,103.0
2018,9,0.7108506969645194,-1.292104040282693,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,103.0
2018,9,0.7107562185652089,-1.2923456699216487,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,111.0
2018,9,0.7106850111132984,-1.2921411424919316,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,115.0
2018,9,0.7107176819315666,-1.2922077608368157,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,115.0
2018,9,0.7108029958881578,-1.2924230992497485,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,116.0
2018,9,0.71067169809083,-1.2923766332229185,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,123.0
2018,9,0.7107246903011778,-1.2923518132097853,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,123.0
2018,9,0.7105958893657037,-1.2921292376011038,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,128.0
2018,9,0.7106584960713019,-1.2923088860863403,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,131.0
2018,9,0.7105657549254749,-1.2922160436764811,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,157.0
2018,9,0.7108241452706088,-1.2921328504326557,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,188.0
2018,9,0.7106325674599344,-1.2921276126995702,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,242.0
2018,9,0.7108306460286604,-1.2923159077379078,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,250.0
2018,9,0.7108855655939988,-1.2926568852621596,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,269.0
2018,9,0.7106908477818017,-1.2922961881805355,6.77,0.0,4.0,44.71,64.57,4.56,9.14,19.43,561.0
2018,10,0.7103254531113814,-1.2929762071058806,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,1.0
2018,10,0.7104355305513291,-1.2930434233287365,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,2.0
2018,10,0.7106003678805644,-1.2930930153953721,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,2.0
2018,10,0.7105432694340854,-1.292920458182886,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,6.0
2018,10,0.7105839936673846,-1.2926407346465645,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,7.0
2018,10,0.7105996063707969,-1.2927062265631373,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,7.0
2018,10,0.7105316895825511,-1.292766054060907,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,8.0
2018,10,0.7106668527077604,-1.2930034293901969,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,9.0
2018,10,0.7110071866759117,-1.292711638264531,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,10.0
2018,10,0.7109591904707139,-1.2925821711100158,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,12.0
2018,10,0.7111225127968958,-1.29231143252172,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,12.0
2018,10,0.7107784455675006,-1.292912088395252,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,14.0
2018,10,0.7111992592067988,-1.292249515242135,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,18.0
2018,10,0.7111502856333787,-1.292543222379073,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,23.0
2018,10,0.7109561326187916,-1.2924240540106813,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,30.0
2018,10,0.7108930054909169,-1.29254849535803,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,34.0
2018,10,0.710636810355346,-1.2922601041337476,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,35.0
2018,10,0.7106855434510602,-1.2927874009615197,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,36.0
2018,10,0.7106376791975602,-1.292409991503758,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,42.0
2018,10,0.71109386218748,-1.292447528636761,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,42.0
2018,10,0.7105452207121892,-1.2925158175584448,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,44.0
2018,10,0.7107619312640922,-1.2926640483718168,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,45.0
2018,10,0.7109366579208386,-1.2926344772583003,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,51.0
2018,10,0.7110053139376243,-1.2924595655966529,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,54.0
2018,10,0.7105719574110007,-1.292180442070699,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,55.0
2018,10,0.7107265227684073,-1.292415749549318,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,55.0
2018,10,0.7107730175955009,-1.292162934672972,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,55.0
2018,10,0.7107912706913604,-1.2927238752068453,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,60.0
2018,10,0.7106693642056992,-1.2922228316163689,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,71.0
2018,10,0.7106584960713019,-1.2923088860863403,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,72.0
2018,10,0.7106035449969328,-1.2922909450821396,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,73.0
2018,10,0.7107268819962914,-1.292292115416603,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,74.0
2018,10,0.7107973018209854,-1.2923951984761402,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,75.0
2018,10,0.7107903837578915,-1.2923390224218967,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,80.0
2018,10,0.7107709650883005,-1.2924277674430116,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,81.0
2018,10,0.7106850111132984,-1.2921411424919316,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,86.0
2018,10,0.7107176819315666,-1.2922077608368157,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,86.0
2018,10,0.7108506969645194,-1.292104040282693,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,87.0
2018,10,0.7107562185652089,-1.2923456699216487,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,89.0
2018,10,0.7105958893657037,-1.2921292376011038,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,92.0
2018,10,0.7108029958881578,-1.2924230992497485,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,108.0
2018,10,0.71067169809083,-1.2923766332229185,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,114.0
2018,10,0.7107246903011778,-1.2923518132097853,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,117.0
2018,10,0.7105657549254749,-1.2922160436764811,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,145.0
2018,10,0.7108241452706088,-1.2921328504326557,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,153.0
2018,10,0.7106325674599344,-1.2921276126995702,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,160.0
2018,10,0.7108855655939988,-1.2926568852621596,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,161.0
2018,10,0.7108306460286604,-1.2923159077379078,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,209.0
2018,10,0.7106908477818017,-1.2922961881805355,6.8,0.53,-1.71,45.14,69.86,2.81,4.57,18.86,399.0
2018,11,0.7103254531113814,-1.2929762071058806,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,1.0
2018,11,0.7104355305513291,-1.2930434233287365,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,1.0
2018,11,0.7105432694340854,-1.292920458182886,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,3.0
2018,11,0.7106003678805644,-1.2930930153953721,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,3.0
2018,11,0.7105254356597885,-1.2930419924400192,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,7.0
2018,11,0.7105316895825511,-1.292766054060907,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,7.0
2018,11,0.7105996063707969,-1.2927062265631373,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,7.0
2018,11,0.7106668527077604,-1.2930034293901969,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,11.0
2018,11,0.7110071866759117,-1.292711638264531,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,18.0
2018,11,0.7109591904707139,-1.2925821711100158,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,19.0
2018,11,0.7105839936673846,-1.2926407346465645,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,21.0
2018,11,0.7111225127968958,-1.29231143252172,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,22.0
2018,11,0.7111992592067988,-1.292249515242135,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,22.0
2018,11,0.7107784455675006,-1.292912088395252,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,28.0
2018,11,0.7105452207121892,-1.2925158175584448,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,34.0
2018,11,0.7111502856333787,-1.292543222379073,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,36.0
2018,11,0.7109561326187916,-1.2924240540106813,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,38.0
2018,11,0.710636810355346,-1.2922601041337476,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,39.0
2018,11,0.7106855434510602,-1.2927874009615197,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,42.0
2018,11,0.7108930054909169,-1.29254849535803,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,44.0
2018,11,0.7106376791975602,-1.292409991503758,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,46.0
2018,11,0.71109386218748,-1.292447528636761,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,55.0
2018,11,0.7109366579208386,-1.2926344772583003,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,62.0
2018,11,0.7107619312640922,-1.2926640483718168,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,63.0
2018,11,0.7105719574110007,-1.292180442070699,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,67.0
2018,11,0.7107912706913604,-1.2927238752068453,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,75.0
2018,11,0.7110053139376243,-1.2924595655966529,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,76.0
2018,11,0.7107730175955009,-1.292162934672972,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,78.0
2018,11,0.7107265227684073,-1.292415749549318,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,79.0
2018,11,0.7107709650883005,-1.2924277674430116,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,79.0
2018,11,0.7107268819962914,-1.292292115416603,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,85.0
2018,11,0.7105958893657037,-1.2921292376011038,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,87.0
2018,11,0.7106693642056992,-1.2922228316163689,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,88.0
2018,11,0.7107176819315666,-1.2922077608368157,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,90.0
2018,11,0.7107973018209854,-1.2923951984761402,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,94.0
2018,11,0.7106584960713019,-1.2923088860863403,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,95.0
2018,11,0.7108506969645194,-1.292104040282693,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,95.0
2018,11,0.7106035449969328,-1.2922909450821396,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,98.0
2018,11,0.7106850111132984,-1.2921411424919316,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,99.0
2018,11,0.7107246903011778,-1.2923518132097853,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,101.0
2018,11,0.7107562185652089,-1.2923456699216487,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,101.0
2018,11,0.7108029958881578,-1.2924230992497485,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,104.0
2018,11,0.71067169809083,-1.2923766332229185,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,123.0
2018,11,0.7107903837578915,-1.2923390224218967,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,123.0
2018,11,0.7105657549254749,-1.2922160436764811,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,159.0
2018,11,0.7108241452706088,-1.2921328504326557,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,184.0
2018,11,0.7108306460286604,-1.2923159077379078,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,241.0
2018,11,0.7108855655939988,-1.2926568852621596,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,248.0
2018,11,0.7106325674599344,-1.2921276126995702,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,260.0
2018,11,0.7106908477818017,-1.2922961881805355,9.19,0.47,-2.71,44.71,63.0,1.01,4.57,21.43,584.0
2018,12,0.7102971675375785,-1.2932355093114922,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,1.0
2018,12,0.7105254356597885,-1.2930419924400192,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,1.0
2018,12,0.7103254531113814,-1.2929762071058806,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,3.0
2018,12,0.7105316895825511,-1.292766054060907,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,3.0
2018,12,0.7106003678805644,-1.2930930153953721,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,3.0
2018,12,0.7105432694340854,-1.292920458182886,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,4.0
2018,12,0.7105839936673846,-1.2926407346465645,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,4.0
2018,12,0.7105996063707969,-1.2927062265631373,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,4.0
2018,12,0.7110071866759117,-1.292711638264531,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,7.0
2018,12,0.7106668527077604,-1.2930034293901969,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,11.0
2018,12,0.7109591904707139,-1.2925821711100158,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,14.0
2018,12,0.7107784455675006,-1.292912088395252,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,15.0
2018,12,0.7111225127968958,-1.29231143252172,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,18.0
2018,12,0.7111992592067988,-1.292249515242135,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,20.0
2018,12,0.7109561326187916,-1.2924240540106813,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,21.0
2018,12,0.7108930054909169,-1.29254849535803,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,24.0
2018,12,0.7111502856333787,-1.292543222379073,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,26.0
2018,12,0.710636810355346,-1.2922601041337476,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,28.0
2018,12,0.7106855434510602,-1.2927874009615197,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,30.0
2018,12,0.7109366579208386,-1.2926344772583003,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,33.0
2018,12,0.71109386218748,-1.292447528636761,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,37.0
2018,12,0.7107730175955009,-1.292162934672972,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,44.0
2018,12,0.7110053139376243,-1.2924595655966529,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,44.0
2018,12,0.7107619312640922,-1.2926640483718168,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,49.0
2018,12,0.7107265227684073,-1.292415749549318,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,56.0
2018,12,0.7105452207121892,-1.2925158175584448,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,59.0
2018,12,0.7106376791975602,-1.292409991503758,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,59.0
2018,12,0.7107268819962914,-1.292292115416603,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,65.0
2018,12,0.7106693642056992,-1.2922228316163689,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,68.0
2018,12,0.7105719574110007,-1.292180442070699,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,74.0
2018,12,0.7107973018209854,-1.2923951984761402,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,76.0
2018,12,0.7107709650883005,-1.2924277674430116,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,80.0
2018,12,0.7107912706913604,-1.2927238752068453,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,85.0
2018,12,0.7106035449969328,-1.2922909450821396,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,88.0
2018,12,0.7107903837578915,-1.2923390224218967,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,91.0
2018,12,0.7108506969645194,-1.292104040282693,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,91.0
2018,12,0.7105958893657037,-1.2921292376011038,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,92.0
2018,12,0.7106584960713019,-1.2923088860863403,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,94.0
2018,12,0.7106850111132984,-1.2921411424919316,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,94.0
2018,12,0.7107562185652089,-1.2923456699216487,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,96.0
2018,12,0.7108029958881578,-1.2924230992497485,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,102.0
2018,12,0.7107246903011778,-1.2923518132097853,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,106.0
2018,12,0.7107176819315666,-1.2922077608368157,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,108.0
2018,12,0.71067169809083,-1.2923766332229185,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,116.0
2018,12,0.7105657549254749,-1.2922160436764811,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,128.0
2018,12,0.7108241452706088,-1.2921328504326557,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,157.0
2018,12,0.7108855655939988,-1.2926568852621596,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,172.0
2018,12,0.7106325674599344,-1.2921276126995702,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,181.0
2018,12,0.7108306460286604,-1.2923159077379078,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,213.0
2018,12,0.7106908477818017,-1.2922961881805355,10.76,1.6,-0.86,52.29,63.71,1.99,5.14,16.86,444.0
2018,13,0.7102971675375785,-1.2932355093114922,11.31,0.0,6.0,47.43,62.71,0.31,10.29,11.86,1.0
2018,13,0.7103254531113814,-1.2929762071058806,11.31,0.0,6.0,47.43,62.71,0.31,10.29,11.86,2.0
2018,13,0.7106003678805644,-1.2930930153953721,11.31,0.0,6.0,47.43,62.71,0.31,10.29,11.86,2.0
2018,13,0.7102205487385325,-1.2930797505104803,11.31,0.0,6.0,47.43,62.71,0.31,10.29,11.86,6.0
2018,13,0.7105254356597885,-1.2930419924400192,11.31,0.0,6.0,47.43,62.71,0.31,10.29,11.86,6.0
2018,13,0.7105432694340854,-1.292920458182886,11.31,0.0,6.0,47.43,62.71,0.31,10.29,11.86,6.0
2018,13,0.7105996063707969,-1.2927062265631373,11.31,0.0,6.0,47.43,62.71,0.31,10.29,11.86,10.0
2018,13,0.7110071866759117,-1.292711638264531,11.31,0.0,6.0,47.43,62.71,0.31,10.29,11.86,12.0
2018,13,0.7106668527077604,-1.2930034293901969,11.31,0.0,6.0,47.43,62.71,0.31,10.29,11.86,13.0
2018,13,0.7109591904707139,-1.2925821711100158,11.31,0.0,6.0,47.43,62.71,0.31,10.29,11.86,15.0
2018,13,0.7105839936673846,-1.2926407346465645,11.31,0.0,6.0,47.43,62.71,0.31,10.29,11.86,17.0
2018,13,0.7105316895825511,-1.292766054060907,11.31,0.0,6.0,47.43,62.71,0.31,10.29,11.86,19.0
2018,13,0.7111502856333787,-1.292543222379073,11.31,0.0,6.0,47.43,62.71,0.31,10.29,11.86,25.0
2018,13,0.7111225127968958,-1.29231143252172,11.31,0.0,6.0,47.43,62.71,0.31,10.29,11.86,29.0
2018,13,0.7107784455675006,-1.292912088395252,11.31,0.0,6.0,47.43,62.71,0.31,10.29,11.86,31.0
2018,13,0.7108930054909169,-1.29254849535803,11.31,0.0,6.0,47.43,62.71,0.31,10.29,11.86,38.0
2018,13,0.7111992592067988,-1.292249515242135,11.31,0.0,6.0,47.43,62.71,0.31,10.29,11.86,43.0
2018,13,0.7106855434510602,-1.2927874009615197,11.31,0.0,6.0,47.43,62.71,0.31,10.29,11.86,46.0
2018,13,0.7109561326187916,-1.2924240540106813,11.31,0.0,6.0,47.43,62.71,0.31,10.29,11.86,47.0
2018,13,0.710636810355346,-1.2922601041337476,11.31,0.0,6.0,47.43,62.71,0.31,10.29,11.86,51.0
2018,13,0.7109366579208386,-1.2926344772583003,11.31,0.0,6.0,47.43,62.71,0.31,10.29,11.86,56.0
2018,13,0.7107619312640922,-1.2926640483718168,11.31,0.0,6.0,47.43,62.71,0.31,10.29,11.86,66.0
2018,13,0.71109386218748,-1.292447528636761,11.31,0.0,6.0,47.43,62.71,0.31,10.29,11.86,66.0
2018,13,0.7107730175955009,-1.292162934672972,11.31,0.0,6.0,47.43,62.71,0.31,10.29,11.86,71.0
2018,13,0.7105719574110007,-1.292180442070699,11.31,0.0,6.0,47.43,62.71,0.31,10.29,11.86,75.0
2018,13,0.7110053139376243,-1.2924595655966529,11.31,0.0,6.0,47.43,62.71,0.31,10.29,11.86,86.0
2018,13,0.7106376791975602,-1.292409991503758,11.31,0.0,6.0,47.43,62.71,0.31,10.29,11.86,88.0
2018,13,0.7107265227684073,-1.292415749549318,11.31,0.0,6.0,47.43,62.71,0.31,10.29,11.86,95.0
